Date,GBPUSD=X,EURUSD=X
2020-12-23,1.339943766593933,1.2186651229858398
2020-12-24,1.3505300283432007,1.2191405296325684
2020-12-25,1.3552008867263794,1.2184720039367676
2020-12-28,1.3572388887405396,1.2205095291137695
2020-12-29,1.3466018438339233,1.2223445177078247
2020-12-30,1.3499903678894043,1.225295066833496
2020-12-31,1.36306631565094,1.2299896478652954
2021-01-01,1.3673007488250732,1.218026876449585
2021-01-04,1.3684196472167969,1.2250697612762451
2021-01-05,1.3571596145629883,1.2251598834991455
2021-01-06,1.3629549741744995,1.230027437210083
2021-01-07,1.3625277280807495,1.2341108322143555
2021-01-08,1.3569625616073608,1.227144479751587
2021-01-11,1.3516253232955933,1.2186205387115479
2021-01-12,1.3524113893508911,1.2160701751708984
2021-01-13,1.3670539855957031,1.2208894491195679
2021-01-14,1.364926815032959,1.2162491083145142
2021-01-15,1.3683634996414185,1.2151259183883667
2021-01-18,1.357533574104309,1.2068113088607788
2021-01-19,1.3581236600875854,1.207729458808899
2021-01-20,1.3644241094589233,1.2138868570327759
2021-01-21,1.3668484687805176,1.2115631103515625
2021-01-22,1.3729474544525146,1.2166293859481812
2021-01-25,1.3688204288482666,1.216944694519043
2021-01-26,1.3678992986679077,1.214624047279358
2021-01-27,1.374154806137085,1.216299295425415
2021-01-28,1.3669419288635254,1.2105072736740112
2021-01-29,1.3725008964538574,1.2120037078857422
2021-02-01,1.3697690963745117,1.2123857736587524
2021-02-02,1.3678767681121826,1.2068694829940796
2021-02-03,1.3659336566925049,1.203905463218689
2021-02-04,1.364908218383789,1.2042388916015625
2021-02-05,1.3676148653030396,1.1966731548309326
2021-02-08,1.3738716840744019,1.2048773765563965
2021-02-09,1.374570369720459,1.2053595781326294
2021-02-10,1.3817994594573975,1.2119992971420288
2021-02-11,1.3832597732543945,1.2121212482452393
2021-02-12,1.381024718284607,1.2131506204605103
2021-02-15,1.3871549367904663,1.2122093439102173
2021-02-16,1.3914785385131836,1.2132196426391602
2021-02-17,1.388811707496643,1.2092483043670654
2021-02-18,1.3866355419158936,1.2048004865646362
2021-02-19,1.3967455625534058,1.209189772605896
2021-02-22,1.403114914894104,1.2126356363296509
2021-02-23,1.4071228504180908,1.2166796922683716
2021-02-24,1.412030577659607,1.215214490890503
2021-02-25,1.4148274660110474,1.2171372175216675
2021-02-26,1.4008152484893799,1.2160420417785645
2021-03-01,1.3972529172897339,1.208956003189087
2021-03-02,1.3929517269134521,1.2051095962524414
2021-03-03,1.3954981565475464,1.208546757698059
2021-03-04,1.3926994800567627,1.2050660848617554
2021-03-05,1.3894098997116089,1.1967735290527344
2021-03-08,1.385367751121521,1.1925631761550903
2021-03-09,1.3823610544204712,1.185171127319336
2021-03-10,1.3890432119369507,1.1897906064987183
2021-03-11,1.3931456804275513,1.1926058530807495
2021-03-12,1.3989927768707275,1.1986095905303955
2021-03-15,1.3929517269134521,1.1950000524520874
2021-03-16,1.3899120092391968,1.1925773620605469
2021-03-17,1.3902212381362915,1.190164566040039
2021-03-18,1.3975849151611328,1.1982792615890503
2021-03-19,1.3925055265426636,1.1918240785598755
2021-03-22,1.3832597732543945,1.1883116960525513
2021-03-23,1.3862512111663818,1.193303108215332
2021-03-24,1.3730417490005493,1.1840205192565918
2021-03-25,1.3688879013061523,1.1813069581985474
2021-03-26,1.374910593032837,1.1776621341705322
2021-03-29,1.3791011571884155,1.1788004636764526
2021-03-30,1.3775053024291992,1.177100658416748
2021-03-31,1.3746649026870728,1.1723604202270508
2021-04-01,1.3786258697509766,1.1728830337524414
2021-04-02,1.383508563041687,1.177994966506958
2021-04-05,1.383125901222229,1.176816701889038
2021-04-06,1.3914011716842651,1.1818934679031372
2021-04-07,1.383125901222229,1.1874228715896606
2021-04-08,1.3743815422058105,1.1873664855957031
2021-04-09,1.373437762260437,1.1915684938430786
2021-04-12,1.3712154626846313,1.1900511980056763
2021-04-13,1.3753834962844849,1.1914690732955933
2021-04-14,1.3759700059890747,1.1954143047332764
2021-04-15,1.3779228925704956,1.1986095905303955
2021-04-16,1.3785498142242432,1.1971746683120728
2021-04-19,1.3818453550338745,1.1969454288482666
2021-04-20,1.3993842601776123,1.204529047012329
2021-04-21,1.3938837051391602,1.2032392024993896
2021-04-22,1.3931845426559448,1.2037750482559204
2021-04-23,1.3840255737304688,1.2014753818511963
2021-04-26,1.3866355419158936,1.2089852094650269
2021-04-27,1.3895643949508667,1.2081671953201294
2021-04-28,1.390356421470642,1.2090305089950562
2021-04-29,1.395673394203186,1.213592290878296
2021-04-30,1.3952839374542236,1.2127091884613037
2021-05-03,1.3819791078567505,1.2027760744094849
2021-05-04,1.3903758525848389,1.2061271667480469
2021-05-05,1.388811707496643,1.2015043497085571
2021-05-06,1.3909753561019897,1.2007973194122314
2021-05-07,1.389854073524475,1.2068549394607544
2021-05-10,1.4041197299957275,1.2171076536178589
2021-05-11,1.4131278991699219,1.2140932083129883
2021-05-12,1.4138271808624268,1.2144500017166138
2021-05-13,1.4063708782196045,1.2078505754470825
2021-05-14,1.4050863981246948,1.207729458808899
2021-05-17,1.4101786613464355,1.2150373458862305
2021-05-18,1.4148674011230469,1.2156872749328613
2021-05-19,1.41880202293396,1.2223997116088867
2021-05-20,1.4106162786483765,1.217285394668579
2021-05-21,1.4185603857040405,1.222538709640503
2021-05-24,1.4142870903015137,1.2183235883712769
2021-05-25,1.415608525276184,1.2214635610580444
2021-05-26,1.4143872261047363,1.2249093055725098
2021-05-27,1.4116119146347046,1.21925950050354
2021-05-28,1.4203739166259766,1.2193188667297363
2021-05-31,1.4180374145507812,1.2190067768096924
2021-06-01,1.4226775169372559,1.223286509513855
2021-06-02,1.4157087802886963,1.2217769622802734
2021-06-03,1.4171934127807617,1.220986247062683
2021-06-04,1.4109944105148315,1.2133007049560547
2021-06-07,1.4164307117462158,1.2168411016464233
2021-06-08,1.41765558719635,1.2193634510040283
2021-06-09,1.414987564086914,1.217285394668579
2021-06-10,1.4112334251403809,1.218200445175171
2021-06-11,1.4170126914978027,1.2172558307647705
2021-06-14,1.411930799484253,1.2110203504562378
2021-06-15,1.4109944105148315,1.212224006652832
2021-06-16,1.4081531763076782,1.2127091884613037
2021-06-17,1.3990709781646729,1.1995586156845093
2021-06-18,1.3938642740249634,1.1913414001464844
2021-06-21,1.381711721420288,1.1873664855957031
2021-06-22,1.392540454864502,1.1912561655044556
2021-06-23,1.3949919939041138,1.1936734914779663
2021-06-24,1.3967455625534058,1.1933174133300781
2021-06-25,1.3916915655136108,1.1930327415466309
2021-06-28,1.389506459236145,1.1942152976989746
2021-06-29,1.3879058361053467,1.1928904056549072
2021-06-30,1.3842746019363403,1.1901928186416626
2021-07-01,1.3829153776168823,1.1856770515441895
2021-07-02,1.3759511709213257,1.1846235990524292
2021-07-05,1.383125901222229,1.1856207847595215
2021-07-06,1.3856172561645508,1.186380386352539
2021-07-07,1.3805670738220215,1.1824523210525513
2021-07-08,1.3801099061965942,1.17933988571167
2021-07-09,1.3790820837020874,1.184800386428833
2021-07-12,1.3899506330490112,1.187295913696289
2021-07-13,1.3886960744857788,1.186521053314209
2021-07-14,1.3806052207946777,1.1775373220443726
2021-07-15,1.385809302330017,1.1833338737487793
2021-07-16,1.3829728364944458,1.1811814308166504
2021-07-19,1.3763866424560547,1.1814005374908447
2021-07-20,1.3669979572296143,1.1793843507766724
2021-07-21,1.3633265495300293,1.1784114837646484
2021-07-22,1.3714035749435425,1.179273009300232
2021-07-23,1.377389669418335,1.1772738695144653
2021-07-26,1.3757808208465576,1.1773432493209839
2021-07-27,1.3829153776168823,1.1807769536972046
2021-07-28,1.3882719278335571,1.1823126077651978
2021-07-29,1.3906852006912231,1.1845955848693848
2021-07-30,1.3964334726333618,1.1892997026443481
2021-08-02,1.3896223306655884,1.186704158782959
2021-08-03,1.3892748355865479,1.1874650716781616
2021-08-04,1.391788363456726,1.1869436502456665
2021-08-05,1.3890432119369507,1.1837401390075684
2021-08-06,1.3927576541900635,1.1835720539093018
2021-08-09,1.3868471384048462,1.1749500036239624
2021-08-10,1.3849073648452759,1.17384672164917
2021-08-11,1.3836042881011963,1.172333002090454
2021-08-12,1.3866932392120361,1.1741899251937866
2021-08-13,1.3811582326889038,1.173626184463501
2021-08-16,1.3863856792449951,1.179467797279358
2021-08-17,1.3842746019363403,1.177994966506958
2021-08-18,1.3740416765213013,1.1709738969802856
2021-08-19,1.3743815422058105,1.1703298091888428
2021-08-20,1.3630849123001099,1.1676595211029053
2021-08-23,1.3625277280807495,1.1697548627853394
2021-08-24,1.37247633934021,1.1744533777236938
2021-08-25,1.3725517988204956,1.175309181213379
2021-08-26,1.3766520023345947,1.1774401664733887
2021-08-27,1.3702384233474731,1.1756407022476196
2021-08-30,1.3762996196746826,1.1799006462097168
2021-08-31,1.376045823097229,1.1796904802322388
2021-09-01,1.3753398656845093,1.1810280084609985
2021-09-02,1.3771638870239258,1.1840906143188477
2021-09-03,1.383680820465088,1.1876484155654907
2021-09-06,1.3859245777130127,1.1885942220687866
2021-09-07,1.3839489221572876,1.1875073909759521
2021-09-08,1.3779798746109009,1.184356927871704
